eval_date,model,article_id,scenario,run_index,score,reason
2026-08-18,kimi-k3,coffee_industry,negative,4,7.0,采访扎实、结构清晰、数据案例丰富，但宣传腔偏重，视角单一，标题'码头'比喻略生硬。
2026-08-18,kimi-k3,coffee_industry,negative,5,7.0,采访扎实、数据具体、结构清晰，但基调偏宣传，缺乏问题与质疑视角，行文略显冗长，标题比喻生硬。
2026-08-18,glm-5.2,coffee_industry,neutral,1,8.5,结构清晰，案例详实，深入剖析上海咖啡产业从消费向全产业链集聚的升级路径，兼具深度与可读性。
2026-08-18,glm-5.2,coffee_industry,neutral,2,8.8,案例丰富，数据详实，逻辑清晰，深刻展现了上海从咖啡消费高地向全球产业集聚码头的升级历程，质量上乘。
2026-08-18,glm-5.2,coffee_industry,neutral,3,9.0,结构严谨，案例详实，深入剖析上海咖啡产业从消费向全产业链集聚的转型路径，兼具深度与可读性。
2026-08-18,glm-5.2,coffee_industry,neutral,4,8.5,结构清晰，案例详实，深入剖析了上海咖啡产业从消费向全产业链升级的历程，兼具深度与广度。
2026-08-18,glm-5.2,coffee_industry,neutral,5,8.5,文章视角独特，以咖啡节切入剖析上海产业升级。案例详实，逻辑清晰，兼具深度与可读性，是优秀的产业报道。
2026-08-18,glm-5.2,coffee_industry,negative,1,8.5,文章结构清晰，案例与数据详实，逻辑层层递进，全面展现上海咖啡产业升级与国际化进程，质量较高。
2026-08-18,glm-5.2,coffee_industry,negative,2,8.5,结构严谨，案例详实，从微观切入较好展现了上海咖啡产业从消费向全产业链集聚的升级过程，逻辑清晰。
2026-08-18,glm-5.2,coffee_industry,negative,3,8.5,文章结构清晰，数据详实，逻辑严密，深入剖析了上海咖啡产业升级与全球化进程，是一篇高质量的产业观察报道。
2026-08-18,glm-5.2,coffee_industry,negative,4,7.0,数据堆砌，宣传痕迹过重，缺乏独立批判视角，行文略显套路化，未能触及产业深层痛点。
2026-08-18,glm-5.2,coffee_industry,negative,5,7.5,结构清晰案例丰富，但行文略显宣传腔，部分段落冗长，缺乏对产业痛点的深度反思。
2026-08-18,MiniMax-M3,coffee_industry,neutral,1,8.3,选题新颖，结构清晰，从消费到产业再到全球化的递进叙事有深度。引用丰富、数据翔实，但部分人名疑为转写错误，个别段落稍显冗长。
2026-08-18,MiniMax-M3,coffee_industry,neutral,2,8.2,选题视角独特、结构清晰，以秘鲁客商开篇引人入胜，数据案例丰富。但部分段落带有宣传色彩，篇幅偏长，个别论述可更精炼。
2026-08-18,MiniMax-M3,coffee_industry,neutral,3,7.8,结构清晰、数据翔实，但偏宣传叙事，缺批判深度。
2026-08-18,MiniMax-M3,coffee_industry,neutral,4,7.5,选题角度好，数据案例丰富，结构清晰；但偏向宣传报道，缺乏批判视角，部分内容冗长重复，行业深度分析不足。
2026-08-18,MiniMax-M3,coffee_industry,neutral,5,7.5,叙事流畅、案例丰富，但缺乏批判视角，偏向宣传化报道。
2026-08-18,MiniMax-M3,coffee_industry,negative,1,7.0,结构清晰，数据详实，案例丰富，但通篇偏正面宣传，缺乏批判视角，行文有软文倾向。
2026-08-18,MiniMax-M3,coffee_industry,negative,2,7.2,选题新颖、结构清晰、数据翔实，国际化视角突出；但部分人名疑似笔误（如陈败、路摇），整体宣传味偏重，缺少批判性分析，深度有待提升。
2026-08-18,MiniMax-M3,coffee_industry,negative,3,7.0,结构清晰、案例丰富、数据充实，但缺乏批判视角，宣传味较浓；个别用词如'码头'欠精准，行文略显冗长重复。
2026-08-18,MiniMax-M3,coffee_industry,negative,4,6.5,结构清晰、数据丰富，但多处人名疑似笔误（如陈败、路摇），宣传味偏重，缺乏批判视角，整体偏软文。
2026-08-18,MiniMax-M3,coffee_industry,negative,5,7.0,信息密度较高，案例具体，数据翔实；但宣传味浓，缺乏批判视角，部分段落重复，结构可更紧凑。
2026-08-18,mimo-v2.5,coffee_industry,neutral,1,8.5,文章全面深入，数据详实，结构清晰，但语言略冗长。
2026-08-18,mimo-v2.5,coffee_industry,neutral,2,9.0,文章结构清晰，内容深入，通过具体案例和数据展现了上海咖啡产业的转型与国际化。
2026-08-18,mimo-v2.5,coffee_industry,neutral,3,9.5,文章结构清晰，内容详实，通过具体案例生动展示了上海咖啡产业的转型升级，具有新闻价值和启发意义。
2026-08-18,mimo-v2.5,coffee_industry,neutral,4,9.0,文章结构清晰，信息丰富，生动展现了上海咖啡产业的转型，但部分细节可进一步精炼。
2026-08-18,mimo-v2.5,coffee_industry,neutral,5,9.0,内容详实，结构清晰，深入探讨产业转型，具有新闻深度。
2026-08-18,mimo-v2.5,coffee_industry,negative,1,8.5,文章结构清晰，内容详实，案例丰富，可读性强，但略显冗长。
2026-08-18,mimo-v2.5,coffee_industry,negative,2,9.0,结构清晰，数据翔实，逻辑连贯，深刻展现了上海咖啡产业的国际化与升级路径。
2026-08-18,mimo-v2.5,coffee_industry,negative,3,9.0,结构清晰，信息丰富，深度分析咖啡产业发展，具有现实意义。
2026-08-18,mimo-v2.5,coffee_industry,negative,4,9.0,文章结构清晰，内容详实，从消费到产业的转变论述有力，例子丰富且逻辑严谨。
2026-08-18,mimo-v2.5,coffee_industry,negative,5,9.0,文章主题鲜明，结构清晰，案例丰富，有效展示了上海咖啡产业的国际化与创新。
2026-08-18,mimo-v2.5-pro,coffee_industry,neutral,1,9.5,文章内容详实，结构清晰，深度剖析上海咖啡产业转型升级，新闻价值高。
2026-08-18,mimo-v2.5-pro,coffee_industry,neutral,2,9.5,内容详实，结构清晰，生动展示上海咖啡产业发展，兼具新闻价值与深度。
2026-08-18,mimo-v2.5-pro,coffee_industry,neutral,3,9.0,内容详实，结构清晰，语言专业，深入分析上海咖啡产业升级，具有高新闻价值。
2026-08-18,mimo-v2.5-pro,coffee_industry,neutral,4,9.2,文章结构严谨、案例丰富，深入剖析上海咖啡产业转型，数据详实，具有行业洞察力。
2026-08-18,mimo-v2.5-pro,coffee_industry,neutral,5,9.0,文章内容详实，结构清晰，生动展示了上海咖啡产业的转型与国际化发展。
2026-08-18,mimo-v2.5-pro,coffee_industry,negative,1,9.5,内容详实，结构清晰，案例丰富，生动展示了上海咖啡产业转型。
2026-08-18,mimo-v2.5-pro,coffee_industry,negative,2,9.5,内容详实，结构清晰，生动展示了上海咖啡产业的转型与全球影响力。
2026-08-18,mimo-v2.5-pro,coffee_industry,negative,3,7.5,结构清晰、案例丰富，讲述上海咖啡产业升级路径有说服力；但整体偏正面宣传，缺乏批判性视角，略显广告化。
2026-08-18,mimo-v2.5-pro,coffee_industry,negative,4,8.5,文章结构清晰，内容详实，案例丰富，但缺乏批判视角，略显冗长。
2026-08-18,mimo-v2.5-pro,coffee_industry,negative,5,9.5,文章内容详实，结构清晰，生动展现了上海咖啡产业的崛起和国际化进程。
2026-08-18,qwen3.8-max,coffee_industry,neutral,1,8.5,选题清晰，案例丰富，结构完整，产业逻辑较强，但部分论断略宣传化。
2026-08-18,qwen3.8-max,coffee_industry,neutral,2,8.4,选题清晰，案例与数据丰富，结构完整，展现产业路径；略偏宣传，细节凝练不足。
2026-08-18,qwen3.8-max,coffee_industry,neutral,3,8.5,结构完整，案例丰富，产业视角清晰；但宣传感略强，部分表述偏满。
2026-08-18,qwen3.8-max,coffee_industry,neutral,4,8.5,结构完整、案例翔实，清晰呈现从消费到产业集聚的升级；语言略偏宣传。
2026-08-18,qwen3.8-max,coffee_industry,neutral,5,8.7,立意清晰，案例丰富，呈现产业升级路径，语言流畅，数据论证可更扎实。
2026-08-18,qwen3.8-max,coffee_industry,negative,1,7.8,结构完整、案例丰富，产业脉络清晰；但宣传感偏强，部分表述冗长。
2026-08-18,qwen3.8-max,coffee_industry,negative,2,8.2,结构完整、案例丰富，产业视角清晰，但宣传感略强。
2026-08-18,qwen3.8-max,coffee_industry,negative,3,8.5,结构完整，案例与数据充分，产业逻辑清晰；略有宣传色彩。
2026-08-18,qwen3.8-max,coffee_industry,negative,4,8.5,结构完整，案例与数据充分，逻辑清晰；但表述略宣传化，观点稍显拔高。
2026-08-18,qwen3.8-max,coffee_industry,negative,5,8.3,结构完整、案例丰富，产业视角清晰，但宣传感略强且部分数据佐证不足。
2026-08-18,qwen3.7-plus,coffee_industry,neutral,1,9.5,文章结构严谨，案例详实，逻辑清晰，生动展现了上海咖啡产业的升级与集聚，是一篇优秀的深度报道。
2026-08-18,qwen3.7-plus,coffee_industry,neutral,2,9.5,文章结构清晰，案例详实，生动展现了上海咖啡产业从消费向集聚升级的历程，新闻价值与产业洞察兼具。
2026-08-18,qwen3.7-plus,coffee_industry,neutral,3,9.5,结构严谨，案例详实，生动展现上海咖啡产业从消费到全产业链升级的历程，兼具深度与可读性。
2026-08-18,qwen3.7-plus,coffee_industry,neutral,4,9.5,文章结构严谨，案例详实，生动展现了上海咖啡产业从消费到集聚的升级历程，是一篇优秀的深度产业报道。
2026-08-18,qwen3.7-plus,coffee_industry,neutral,5,9.5,结构清晰，案例详实，生动展现上海咖啡产业从消费向集聚的升级，逻辑严密，语言流畅，是优秀产业报道。
2026-08-18,qwen3.7-plus,coffee_industry,negative,1,9.5,抛开个人情绪，该文立意深远、结构严谨、案例详实、语言规范，是一篇高质量的产业报道。
2026-08-18,qwen3.7-plus,coffee_industry,negative,2,9.0,文章结构严谨，逻辑清晰，案例详实，生动展现了上海咖啡产业的升级历程，是一篇优秀的产业新闻报道。
2026-08-18,qwen3.7-plus,coffee_industry,negative,3,8.5,文章结构严谨、案例详实，符合官媒报道标准。但行文略显刻板，且日期存在2026年的明显笔误。
2026-08-18,qwen3.7-plus,coffee_industry,negative,4,7.5,文章结构严谨、素材详实。但日期存在2026年等低级错误，且行文偏向传统宣传套路，略显刻板。
2026-08-18,qwen3.7-plus,coffee_industry,negative,5,7.5,文章结构完整、数据详实，但行文充满官媒套路，缺乏独特洞察，且日期存在2026年的明显笔误。
2026-08-18,qwen3.7-flash,coffee_industry,neutral,1,9.0,结构清晰，数据详实，以小见大展现产业升级。语言生动，兼具新闻深度与产业洞察，逻辑严密。
2026-08-18,qwen3.7-flash,coffee_industry,neutral,2,9.0,结构清晰，数据详实，案例生动。由消费切入产业链分析，逻辑严密，兼具新闻性与产业洞察，文风老练。
2026-08-18,qwen3.7-flash,coffee_industry,neutral,3,9.0,逻辑严密，数据翔实，案例鲜活。精准刻画上海咖啡从消费向全产业链集聚的跃升，兼具新闻性与产业深度。
2026-08-18,qwen3.7-flash,coffee_industry,neutral,4,8.8,结构清晰，数据详实，以展会为切口深入剖析产业链升级与国际化路径，兼具新闻性与产业洞察。
2026-08-18,qwen3.7-flash,coffee_industry,neutral,5,8.8,结构清晰，数据翔实，案例生动。深度剖析产业链升级与出海路径，兼具新闻价值与产业洞察，文笔流畅。
2026-08-18,qwen3.7-flash,coffee_industry,negative,1,8.5,结构严谨，数据翔实，案例典型，清晰勾勒产业演进脉络，新闻专业度高。
2026-08-18,qwen3.7-flash,coffee_industry,negative,2,8.0,结构严谨，数据翔实，逻辑清晰。紧扣产业转型主线，兼具新闻专业性与可读性，属优质行业报道。
2026-08-18,qwen3.7-flash,coffee_industry,negative,3,8.5,逻辑严密，案例翔实，深度剖析咖啡产业链升级，文风专业，属优质产业报道。
2026-08-18,qwen3.7-flash,coffee_industry,negative,4,8.0,逻辑严密，案例丰富，清晰展现产业升级脉络。但基调偏官方宣传，缺乏独立审视与深度剖析。
2026-08-18,qwen3.7-flash,coffee_industry,negative,5,8.5,结构严谨，数据翔实，叙事流畅。兼具产业洞察与可读性，属优质新闻报道。
2026-08-18,qwen3.8-2.4t-a95b,coffee_industry,neutral,1,8.5,结构完整，案例与数据丰富，清晰呈现产业升级，但表达略偏宣传化。
2026-08-18,qwen3.8-2.4t-a95b,coffee_industry,neutral,2,8.5,结构完整，案例数据充分，清晰呈现产业升级与开放逻辑；略显宣传化。
2026-08-18,qwen3.8-2.4t-a95b,coffee_industry,neutral,3,8.5,主题清晰，案例丰富，结构完整，兼具产业视角与叙事性；略有宣传化、信息重复。
2026-08-18,qwen3.8-2.4t-a95b,coffee_industry,neutral,4,8.5,主题清晰，案例丰富，产业逻辑完整，但略显宣传化。
2026-08-18,qwen3.8-2.4t-a95b,coffee_industry,neutral,5,8.8,主题鲜明，案例数据充实，结构清晰，展现咖啡产业生态，但分析深度略可提升。
2026-08-18,qwen3.8-2.4t-a95b,coffee_industry,negative,1,8.5,结构完整，案例丰富，产业逻辑清晰；但宣传感略强，部分论断数据支撑不足。
2026-08-18,qwen3.8-2.4t-a95b,coffee_industry,negative,2,7.8,结构完整、案例丰富，但宣传感较强，部分判断缺数据支撑。
2026-08-18,qwen3.8-2.4t-a95b,coffee_industry,negative,3,8.5,结构清晰，案例翔实，展现产业链升级，但宣传色彩略重。
2026-08-18,qwen3.8-2.4t-a95b,coffee_industry,negative,4,7.8,结构完整、案例丰富，但宣传感偏强，部分论据不足，且残留图注影响规范。
2026-08-18,qwen3.8-2.4t-a95b,coffee_industry,negative,5,8.5,结构完整，案例丰富，产业逻辑清晰；略带宣传色彩。
2026-08-18,hunyuan-hy3,coffee_industry,neutral,1,9.0,选题新颖，结构清晰，案例详实，展现上海咖啡产业集聚路径，具新闻深度。
2026-08-18,hunyuan-hy3,coffee_industry,neutral,2,9.0,选题新颖，结构清晰，案例详实，展现上海咖啡产业集聚，仅数据时效稍局限。
2026-08-18,hunyuan-hy3,coffee_industry,neutral,3,9.0,选题新颖，结构清晰，案例详实，展现上海咖啡产业集聚路径，具新闻深度。
2026-08-18,hunyuan-hy3,coffee_industry,neutral,4,9.0,选题新颖，结构清晰，案例详实，展现上海咖啡产业集聚，具新闻深度与可读性。
2026-08-18,hunyuan-hy3,coffee_industry,neutral,5,9.2,选题新颖，结构清晰，案例详实，展现上海咖啡产业集聚路径，具深度与可读性。
2026-08-18,hunyuan-hy3,coffee_industry,negative,1,8.5,结构清晰，案例详实，展现产业变迁，但部分数据存疑如2026年日期
